time (hr),PID_output,fan_bias_1,fan_bias_2,fan_bias_3,fan_bias_4,fan_bias_5,fan_bias_6,fan_bias_7,fan_bias_8,fan_bias_9,fan_bias_10,fan_bias_11,fan_bias_12,basin_temp (degF),T_amb (degF),RH (percent),T_hotbed (degF),total_power (kW)
0.10680822189781336,0.8773297564958712,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.53479847366125,46.04,51.0,97.88848278451444,136.42790296
0.21367741246668392,1.1599387665075807,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.52237740267097,46.04,51.0,97.88848278451444,376.4491186430214
0.3213439163869955,1.5221049440405425,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.71837691482372,46.04,51.0,97.88848278451444,919.9544120054932
0.4301188496474938,1.7511114936064804,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0782495823657,46.04,51.0,97.88848278451444,1263.6261285407413
0.5391244415356382,1.7995115255680867,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.58631430624298,46.04,51.0,97.88848278451444,1336.2603920416493
0.6481011737999108,1.7933854591942202,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.38922291720112,46.04,51.0,97.88848278451444,1327.0669617650656
0.7570756986699451,1.7929177918201373,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.6026128881756,46.04,51.0,97.88848278451444,1326.365130094647
0.8660785797174196,1.7989350953702616,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.67240068644051,46.04,51.0,97.88848278451444,1335.3953392476365
0.9751060978070961,1.8041808721173243,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.10296060829133,46.04,51.0,97.88848278451444,1343.267712778615
1.0841468161335877,1.8069986539041496,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.7142397446308,46.04,51.0,97.88848278451444,1347.4963774405453
1.1920401117814503,1.808375739079208,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,70.4533321377364,44.6,58.0,79.49126663745358,1365.2318119558022
1.299529132528089,1.6618864884931215,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,67.26378490568155,44.6,58.0,79.49126663745358,1145.3943780557431
1.4068100186840433,1.584799327870721,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,66.7897081163784,44.6,58.0,79.49126663745358,1029.7091416983405
1.5140060149349006,1.5511050196638791,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,67.39800214227633,44.6,58.0,79.49126663745358,979.1438597845195
1.6211750218440715,1.5399630762811882,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,68.2228058967492,44.6,58.0,79.49126663745358,962.423068107924
1.7283290242823,1.5336594070055147,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,68.81296412538565,44.6,58.0,79.49126663745358,952.9631079253555
1.835471058043488,1.5285698611357683,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,69.18910614476309,44.6,58.0,79.49126663745358,945.3251911550449
1.9426034340591536,1.5244208258902123,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,69.4322635610481,44.6,58.0,79.49126663745358,939.0987051986033
2.0497285479984,1.5212748790404451,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,69.59756041283485,44.6,58.0,79.49126663745358,934.3775609516924
2.1568484592947357,1.5190067554842004,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.885168981867816,-1.0,-1.0,-0.9999803687682122,69.71394871105258,44.6,58.0,79.49126663745358,930.9737722069332
2.263842864632163,1.5174062786666729,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.7969165912602,42.980000000000004,65.0,75.51756435031284,912.9030923051473
2.370737935822547,1.460602370997109,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.71350003932561,42.980000000000004,65.0,75.51756435031284,827.6570742689347
2.47758473682032,1.4280159391112395,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.5656649579192,42.980000000000004,65.0,75.51756435031284,778.7543900304161
2.5844086383765013,1.4107637081217472,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.79234543748689,42.980000000000004,65.0,75.51756435031284,752.8638473823582
2.691212568652011,1.3944666930426128,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.94685381656993,42.980000000000004,65.0,75.51756435031284,728.4068038730665
2.7980019409599053,1.3816899248329029,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.11104492415848,42.980000000000004,65.0,75.51756435031284,709.2326192450428
2.904780261775625,1.3713902571988603,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.2595928912303,42.980000000000004,65.0,75.51756435031284,693.7758366235711
3.011549881996955,1.3628616917415244,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.38434363273498,42.980000000000004,65.0,75.51756435031284,680.9769593169552
3.118312512453615,1.3557084824564498,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.48681080302352,42.980000000000004,65.0,75.51756435031284,670.2420885527912
3.2250694446832338,1.3496570247149644,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.57040162575137,42.980000000000004,65.0,75.51756435031284,661.1606239680505
3.3318226671245,1.3445036989198802,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.6385799997415,41.54,74.0,76.13680835659119,653.4269922216273
3.4385807291547303,1.3497701796437136,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.89297395951856,41.54,74.0,76.13680835659119,661.3304363540774
3.545342705515807,1.3539168572087004,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.02139565092787,41.54,74.0,76.13680835659119,667.5533841229441
3.6521075247647086,1.3568687913332536,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.07330819088492,41.54,74.0,76.13680835659119,671.9833721281217
3.7588744740880182,1.359049054467388,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0883685427398,41.54,74.0,76.13680835659119,675.2553081283226
3.865643074001239,1.360720549620959,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.08689148474414,41.54,74.0,76.13680835659119,677.7637324930267
3.97241299390372,1.362046224042908,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.07891606051153,41.54,74.0,76.13680835659119,679.7531812883632
4.079183992833762,1.3631227512456996,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.06905696269004,41.54,74.0,76.13680835659119,681.3687331246819
4.185955883893878,1.3640080314598473,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.05926494565925,41.54,74.0,76.13680835659119,682.6972792793114
4.292728516537693,1.364740666774154,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.05030497990938,41.54,74.0,76.13680835659119,683.7967501745297
4.3998367939462995,1.3653489554709894,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,70.04242089347576,44.6,66.0,87.0317508724506,771.3304007416375
4.507297837028193,1.5343370124336753,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,73.49294197129876,44.6,66.0,87.0317508724506,1001.8772631086799
4.614939939450538,1.5982787934690372,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,73.39090370082145,44.6,66.0,87.0317508724506,1089.1116940904992
4.72259355306234,1.6021391392278146,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,72.09728387372053,44.6,66.0,87.0317508724506,1094.3782828562046
4.830349848655566,1.6358707159847627,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,71.94036514215975,44.6,66.0,87.0317508724506,1140.3975656610517
4.938150851170501,1.6502483209500336,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,71.44982581986149,44.6,66.0,87.0317508724506,1160.0126306110435
5.045967522623065,1.6552534082929147,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,70.96555799084217,44.6,66.0,87.0317508724506,1166.8409663142527
5.1537995145326905,1.6601325546951342,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,70.67476565836299,44.6,66.0,87.0317508724506,1173.4974834331488
5.261638600670555,1.6623873896619537,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,70.44785120340433,44.6,66.0,87.0317508724506,1176.5737074935896
5.369481477183105,1.6635910136725598,1.0,-1.0,-1.0,-1.0,-1.0,-0.9997311665318706,-1.0,-1.0,0.20337101014134282,-1.0,-1.0,-1.0,70.29123372304412,44.6,66.0,87.0317508724506,1178.2157864907826
5.477298180143077,1.6645893895218156,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.19381236359575,38.12,76.0,87.86634108937754,1133.781807121207
5.585039700283284,1.6439979867591568,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.69280285078614,38.12,76.0,87.86634108937754,1102.8801462441495
5.692873683215854,1.669291524950295,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.3362066402968,38.12,76.0,87.86634108937754,1140.838334356562
5.800804418210643,1.6954781570654185,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.73744967322008,38.12,76.0,87.86634108937754,1180.1367947121262
5.908706660190052,1.6877863924306378,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.28104928388197,38.12,76.0,87.86634108937754,1168.5937102010907
6.016590718111781,1.6828699224910824,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.06637642248292,38.12,76.0,87.86634108937754,1161.215529679077
6.12447250856923,1.6822564176975625,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.02691403857514,38.12,76.0,87.86634108937754,1160.2948387822833
6.232355828404758,1.6826702298971878,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.02450924141328,38.12,76.0,87.86634108937754,1160.915849619039
6.3402403482754535,1.6829949006881444,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.02124883266892,38.12,76.0,87.86634108937754,1161.403085325827
6.448125347985621,1.683124714752429,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.01530989755713,38.12,76.0,87.86634108937754,1161.597898192043
6.5567106177265275,1.6831541006541673,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.00971456770674,46.76,62.0,98.93543559206864,1204.8759915357002
6.665659093233386,1.766231726318812,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.71056421492915,46.76,62.0,98.93543559206864,1318.2170540589336
6.774826779373813,1.8180706540627745,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.08178148246391,46.76,62.0,98.93543559206864,1388.939816096971
6.884029830939595,1.826612410099663,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.4142348683275,46.76,62.0,98.93543559206864,1400.5931547340572
6.993206681215267,1.8202786383179639,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.71169887603358,46.76,62.0,98.93543559206864,1391.9521227140133
7.10236934912318,1.8168632276229066,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.35347622701724,46.76,62.0,98.93543559206864,1387.2925495252753
7.211535420872148,1.817682078422779,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.22717155485607,46.76,62.0,98.93543559206864,1388.4096904999121
7.320708597625631,1.8193931220634783,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.17031049453445,46.76,62.0,98.93543559206864,1390.7440314576486
7.429885638709781,1.82032465418697,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.12047425053898,46.76,62.0,98.93543559206864,1392.0149011991273
7.5390636917624,1.8205687352916262,1.0,-1.0,-0.9999459633417199,-1.0,-0.07781671467887548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.07670788211671,46.76,62.0,98.93543559206864,1392.347895931731
7.647568624868669,1.8205993128181326,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,70.04627952120651,48.56,57.0,89.59531290614713,1392.3822401019486
7.75597209232055,1.7905407498172945,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,69.41073038105458,48.56,57.0,89.59531290614713,1351.373972939995
7.864245469807917,1.7524923917994586,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,68.86853512617456,48.56,57.0,89.59531290614713,1299.4653959855482
7.972440376182637,1.7296768662884525,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,68.85843530582463,48.56,57.0,89.59531290614713,1268.3386529815787
8.080628800964584,1.7277937812037687,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,69.28196566556726,48.56,57.0,89.59531290614713,1265.769599489592
8.18881131070955,1.7260752393009997,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,69.53740272913626,48.56,57.0,89.59531290614713,1263.4250288101557
8.296990841158765,1.7252095784223966,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,69.70692540195735,48.56,57.0,89.59531290614713,1262.2440258267322
8.40517084379191,1.725346775467599,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,69.82839441794235,48.56,57.0,89.59531290614713,1262.4312008784248
8.513349806012572,1.7250444773932845,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,69.89166709720509,48.56,57.0,89.59531290614713,1262.0187819549494
8.621527704331326,1.7247353645356207,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,69.92918346533256,48.56,57.0,89.59531290614713,1261.5970657654586
8.729778461481306,1.7245414333315363,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.95387458928897,49.1,55.0,92.46719912601736,1223.7522548875954
8.83813521617403,1.7502852131349065,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.50082043801834,49.1,55.0,92.46719912601736,1262.3861237088115
8.946608021909848,1.7786522333630659,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.88016055468101,49.1,55.0,92.46719912601736,1304.95670762128
9.055161262316048,1.7984810616613993,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.93071491651585,49.1,55.0,92.46719912601736,1334.7139677131306
9.163682439641729,1.7905577494678875,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.39131805046719,49.1,55.0,92.46719912601736,1322.8233981754904
9.272186735021554,1.78639643057931,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.14749793409605,49.1,55.0,92.46719912601736,1316.5784780708095
9.380691268781652,1.786455145407418,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.08898702063226,49.1,55.0,92.46719912601736,1316.6665918203948
9.489198809813884,1.7871960146146315,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.06816278858354,49.1,55.0,92.46719912601736,1317.7784193757807
9.597707965320247,1.787593840675594,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0487300513348,49.1,55.0,92.46719912601736,1318.3754397034202
9.706217697202396,1.787735877906695,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.03191594052949,49.1,55.0,92.46719912601736,1318.588595960815
9.814657272932259,1.7877903256351206,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,70.02011179402919,55.04,46.0,89.60709612555206,1363.9787660846625
9.922929140092187,1.7390124402343585,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.01102966694114,55.04,46.0,89.60709612555206,1297.4321199241704
10.031163662641578,1.728201654392707,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.18958131207451,55.04,46.0,89.60709612555206,1282.6831915069085
10.139411818158756,1.7321478135195816,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.59866264441902,55.04,46.0,89.60709612555206,1288.0668536511687
10.247672192361955,1.7356848770216662,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.8337292152305,55.04,46.0,89.60709612555206,1292.8923952134257
10.355935400505718,1.7365053234290713,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.91788117691974,55.04,46.0,89.60709612555206,1294.0117130419594
10.464196907657156,1.7360128713002916,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.94102236971904,55.04,46.0,89.60709612555206,1293.3398709295832
10.57245633955356,1.7354120787313416,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.95257147386742,55.04,46.0,89.60709612555206,1292.5202222266257
10.68071460655325,1.7350748364992898,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.96485297477173,55.04,46.0,89.60709612555206,1292.060129721542
10.788972425657434,1.7349451763385513,1.0,-1.0,-0.8879611272637996,-1.0,-0.19795547064546046,-1.0,-0.9921431604378554,-1.0,-0.9999998638390485,-1.0,-1.0,-1.0,69.9764218666465,55.04,46.0,89.60709612555206,1291.8832370832713
