time (hr),basin_temp (degF),PID_output,fan_bias_1,fan_bias_2,fan_bias_3,fan_bias_4,fan_bias_5,fan_bias_6,fan_bias_7,fan_bias_8,fan_bias_9,fan_bias_10,fan_bias_11,fan_bias_12,T_amb (degF),T_hotbed (degF),total_power (kW)
0.10913528603109589,69.53479847366125,0.8773297564958712,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1369.9678765760293
0.21834218363264277,71.67356169635998,0.9723779260449668,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1408.8695439313383
0.32750822011643027,69.95710085164292,0.9217498877088315,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1388.1483126278058
0.4366578625878519,69.50622506672013,0.8989313848637857,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1378.8090711522966
0.5457912882739452,69.20270598292285,0.8743982871051522,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1368.7680739113275
0.654908667970067,69.10969722673381,0.8541354903261249,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1359.0540195132692
0.7640107549082111,69.13201883986375,0.837657958899462,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1350.0620392792807
0.8731009772407335,69.20512706734559,0.8240957617436642,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1342.6609908092983
0.9821812916991465,69.27671949180072,0.8119020918236863,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1336.0067635430225
1.0912501100212628,69.34330839349806,0.8008770790862708,0.8592321856342957,-0.3672488908364282,-0.6321623766458111,-0.5908794428939206,0.1354500581633733,0.1910894059585031,0.9290290394712433,0.30635419374314177,0.4978132750678237,0.3071397417034707,0.49542961854254775,0.9226134721456427,46.04,97.88848278451444,1328.8942904727917
